Timestamp,Please provide your workerID,"How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?","How do you think the candidate will perform in the actual election,compared to the red potential outcome?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?",How confident are you about your prediction for question 1,"How likely (or how surprising) do you think the red potential outcome is, given the poll?"
11/27/2018 14:26,A2JBJ6XZV2Q75G,Fewer votes,5,6,Fewer votes,1,3,Fewer votes,5,2,Fewer votes,1,7,Fewer votes,5,3,More votes,3,7,Fewer votes,5,3,Fewer votes,5,7,Fewer votes,4,2,Fewer votes,5,4,Fewer votes,5,2,Fewer votes,5,3,Fewer votes,5,7,Fewer votes,4,3,Fewer votes,5,3,Fewer votes,5,2,More votes,7,6,Fewer votes,7,4,Fewer votes,4,5,Fewer votes,5,3,Fewer votes,4,7,Fewer votes,6,6,Fewer votes,6,5,Fewer votes,7,7,Fewer votes,6,6,Fewer votes,4,7,Fewer votes,3,7,Fewer votes,4,7,Fewer votes,3,7,Fewer votes,4,7,Fewer votes,5,3,Fewer votes,6,3,Fewer votes,4,4,Fewer votes,4,7,Fewer votes,7,4,Fewer votes,4,6,,
11/27/2018 14:28,A34142ZT9A8DJQ,Fewer votes,4,4,Fewer votes,5,5,More votes,3,4,Fewer votes,4,4,Fewer votes,3,2,Fewer votes,4,2,Fewer votes,4,4,Fewer votes,4,2,More votes,4,3,Fewer votes,4,1,More votes,4,1,Fewer votes,4,2,More votes,4,3,Fewer votes,4,3,More votes,4,2,Fewer votes,4,2,More votes,4,1,Fewer votes,4,1,More votes,4,3,Fewer votes,4,2,More votes,4,1,Fewer votes,4,1,More votes,4,1,Fewer votes,4,1,More votes,4,2,Fewer votes,4,4,More votes,4,2,Fewer votes,4,3,More votes,4,1,Fewer votes,4,1,More votes,4,3,Fewer votes,4,4,More votes,4,2,Fewer votes,4,3,More votes,4,1,Fewer votes,4,1,,
11/27/2018 14:30,AXT49VCFZDGW8,More votes,5,6,More votes,4,3,Fewer votes,4,3,More votes,5,3,Fewer votes,5,2,More votes,5,3,More votes,5,5,More votes,5,4,Fewer votes,5,1,More votes,5,6,Fewer votes,6,1,More votes,5,3,Fewer votes,5,7,More votes,5,5,Fewer votes,5,1,More votes,5,1,Fewer votes,5,1,More votes,5,4,More votes,5,7,More votes,5,1,Fewer votes,5,1,More votes,5,1,Fewer votes,5,1,More votes,5,1,More votes,5,6,More votes,5,6,Fewer votes,5,1,More votes,5,1,Fewer votes,5,1,More votes,5,2,Fewer votes,5,2,More votes,5,7,Fewer votes,5,1,More votes,5,2,Fewer votes,5,1,More votes,5,1,,
11/27/2018 14:30,AA4KKLIU4C3NY,Fewer votes,5,6,More votes,5,4,More votes,5,5,Fewer votes,5,5,More votes,5,4,Fewer votes,5,5,More votes,5,5,Fewer votes,5,5,More votes,5,5,Fewer votes,5,5,More votes,5,5,Fewer votes,5,5,More votes,5,5,Fewer votes,5,4,More votes,5,5,Fewer votes,5,5,More votes,5,5,Fewer votes,5,5,More votes,5,4,Fewer votes,5,4,More votes,5,5,Fewer votes,5,5,More votes,5,5,Fewer votes,5,5,More votes,5,5,Fewer votes,5,5,More votes,5,5,Fewer votes,5,5,More votes,5,5,Fewer votes,5,5,More votes,5,5,Fewer votes,5,5,More votes,5,4,Fewer votes,5,5,More votes,5,5,Fewer votes,5,5,,
11/27/2018 14:44,AAJZ7OX710SZV,Fewer votes,3,3,More votes,4,4,Fewer votes,4,5,Fewer votes,3,4,Fewer votes,4,5,More votes,4,5,Fewer votes,4,4,More votes,4,4,More votes,4,4,Fewer votes,5,5,Fewer votes,4,4,Fewer votes,4,4,Fewer votes,3,5,More votes,4,5,More votes,4,5,Fewer votes,5,4,More votes,3,4,Fewer votes,4,5,Fewer votes,4,4,Fewer votes,4,5,Fewer votes,4,4,More votes,4,3,Fewer votes,4,3,Fewer votes,4,4,Fewer votes,5,5,Fewer votes,4,4,Fewer votes,4,4,More votes,4,4,Fewer votes,4,4,Fewer votes,4,4,Fewer votes,4,4,More votes,4,4,Fewer votes,3,4,Fewer votes,4,4,Fewer votes,4,4,Fewer votes,3,3,,
11/27/2018 14:53,A2YCIBO6DZ8WIA,Fewer votes,4,2,More votes,3,1,Fewer votes,5,3,Fewer votes,3,6,More votes,5,3,Fewer votes,6,2,Fewer votes,2,6,More votes,6,2,Fewer votes,3,5,Fewer votes,1,2,Fewer votes,5,3,Fewer votes,2,6,Fewer votes,1,5,Fewer votes,2,7,Fewer votes,2,7,More votes,6,1,Fewer votes,1,5,Fewer votes,3,6,Fewer votes,2,5,Fewer votes,4,6,Fewer votes,3,6,Fewer votes,3,6,Fewer votes,4,3,Fewer votes,4,5,Fewer votes,2,7,Fewer votes,3,1,Fewer votes,1,2,Fewer votes,6,3,Fewer votes,4,3,More votes,1,4,More votes,7,5,Fewer votes,1,4,More votes,1,5,Fewer votes,5,3,More votes,2,4,More votes,2,4,,
11/27/2018 15:15,A11P1OS26E6AMO,Fewer votes,5,6,More votes,6,3,Fewer votes,6,2,More votes,6,4,Fewer votes,6,2,More votes,6,3,Fewer votes,4,6,More votes,6,5,Fewer votes,6,3,More votes,6,4,Fewer votes,6,2,More votes,6,3,Fewer votes,3,5,More votes,5,6,Fewer votes,6,3,More votes,5,4,Fewer votes,6,2,More votes,6,2,Fewer votes,4,5,More votes,4,6,Fewer votes,5,3,More votes,5,4,Fewer votes,6,2,More votes,6,2,Fewer votes,3,5,More votes,4,5,Fewer votes,5,4,More votes,5,4,Fewer votes,6,2,More votes,6,2,Fewer votes,3,5,More votes,3,5,Fewer votes,5,4,More votes,5,5,Fewer votes,6,3,More votes,6,3,,
11/27/2018 15:27,A3BFMY5OX2WMUW,More votes,4,4,More votes,4,4,Fewer votes,4,4,More votes,4,4,Fewer votes,4,4,More votes,4,4,Fewer votes,4,4,More votes,4,4,Fewer votes,4,4,More votes,4,4,Fewer votes,4,4,More votes,4,4,Fewer votes,4,4,More votes,4,4,Fewer votes,4,4,More votes,4,4,Fewer votes,4,4,More votes,4,4,Fewer votes,4,4,More votes,4,4,Fewer votes,4,4,More votes,4,4,Fewer votes,4,4,More votes,4,4,Fewer votes,4,4,More votes,4,4,Fewer votes,4,4,Fewer votes,4,4,Fewer votes,4,4,More votes,4,4,Fewer votes,4,4,More votes,4,4,Fewer votes,4,4,More votes,4,4,Fewer votes,4,4,More votes,4,4,,
11/27/2018 15:28,A28HQQPBN2MUNR,More votes,5,5,More votes,6,5,Fewer votes,6,5,Fewer votes,6,4,Fewer votes,4,5,More votes,5,4,More votes,6,5,Fewer votes,6,6,Fewer votes,5,6,More votes,5,4,Fewer votes,6,5,Fewer votes,4,5,More votes,5,6,More votes,6,5,More votes,4,4,More votes,5,6,Fewer votes,5,3,Fewer votes,6,4,Fewer votes,6,6,More votes,4,5,Fewer votes,6,6,Fewer votes,6,5,Fewer votes,4,6,Fewer votes,4,5,More votes,5,5,Fewer votes,4,5,Fewer votes,6,5,Fewer votes,6,6,Fewer votes,4,5,More votes,4,5,Fewer votes,5,6,More votes,4,4,More votes,4,5,Fewer votes,6,6,More votes,5,5,Fewer votes,6,5,,
11/27/2018 16:00,AZGEFXK6WEEXO,Fewer votes,1,6,Fewer votes,7,2,Fewer votes,1,7,Fewer votes,1,6,Fewer votes,1,7,Fewer votes,1,7,Fewer votes,1,7,Fewer votes,1,7,Fewer votes,1,6,Fewer votes,1,6,Fewer votes,1,5,Fewer votes,1,7,Fewer votes,1,7,Fewer votes,1,4,Fewer votes,1,5,Fewer votes,1,5,Fewer votes,1,5,Fewer votes,1,5,Fewer votes,1,6,Fewer votes,1,5,Fewer votes,1,5,Fewer votes,1,5,Fewer votes,1,5,Fewer votes,1,5,Fewer votes,1,6,Fewer votes,1,6,Fewer votes,1,6,Fewer votes,1,4,Fewer votes,1,6,Fewer votes,1,5,Fewer votes,1,6,Fewer votes,1,7,Fewer votes,1,7,Fewer votes,1,5,Fewer votes,1,6,Fewer votes,1,6,,
11/27/2018 16:09,A2XGOBIWUDYLOT,Fewer votes,6,5,Fewer votes,6,6,More votes,6,6,Fewer votes,6,6,More votes,6,5,Fewer votes,6,5,Fewer votes,6,5,Fewer votes,6,5,More votes,6,5,Fewer votes,6,5,More votes,6,5,Fewer votes,6,5,Fewer votes,6,5,Fewer votes,6,5,More votes,6,5,Fewer votes,6,5,Fewer votes,6,5,Fewer votes,7,6,More votes,6,5,Fewer votes,6,5,More votes,6,5,Fewer votes,6,5,Fewer votes,6,5,Fewer votes,7,6,Fewer votes,6,5,Fewer votes,5,6,More votes,6,5,Fewer votes,6,5,Fewer votes,6,5,Fewer votes,6,6,Fewer votes,5,6,More votes,6,5,More votes,7,6,Fewer votes,6,6,Fewer votes,6,5,More votes,5,6,,
11/27/2018 16:17,A23TGEQ4CG90PA,More votes,1,5,Fewer votes,3,3,Fewer votes,5,2,More votes,6,2,Fewer votes,6,1,More votes,6,1,Fewer votes,2,6,More votes,2,6,Fewer votes,3,5,More votes,4,4,Fewer votes,6,2,More votes,6,2,Fewer votes,1,7,More votes,1,7,Fewer votes,3,5,More votes,3,6,Fewer votes,6,4,More votes,5,3,Fewer votes,1,7,More votes,1,7,Fewer votes,2,6,More votes,2,6,Fewer votes,3,5,More votes,3,4,Fewer votes,1,7,More votes,1,7,Fewer votes,2,7,More votes,2,6,Fewer votes,3,5,More votes,3,4,Fewer votes,2,6,More votes,2,6,Fewer votes,3,5,More votes,2,5,Fewer votes,4,5,More votes,3,5,,
